1021.000, -0.7510, 0.9310 ,0.4810
1022.000, -0.2210, 0.7510 ,0.2110
1023.000, -0.5310, 0.9110 ,0.2110
1024.000, -0.4410, 0.4210 ,0.6710
1025.000, -0.9710, 0.3210 ,0.3010
1026.000, -0.4310, 0.2310 ,0.4110
1027.000, -0.2610, 0.1510 ,0.5610
1028.000, -0.9910, 0.3110 ,0.5610
1029.000, -0.2210, 0.3210 ,0.3910
1030.000, -0.2910, 0.4310 ,0.6910
1031.000, -0.6110, 0.2810 ,0.2010
1032.000, -0.1210, 0.4610 ,0.9310
1033.000, -0.3110, 0.3710 ,0.1910
1034.000, -0.1610, 0.2210 ,0.1110
1035.000, -0.8210, 0.7510 ,0.1210
1036.000, -0.0010, 0.8410 ,0.8110
1037.000, -0.0510, 0.4210 ,0.4810
1038.000, -0.8410, 0.8010 ,0.8510
1039.000, -0.1710, 0.5710 ,0.8010
1040.000, -0.9110, 0.5110 ,0.8210
1041.000, -0.2810, 0.0610 ,0.6110
1042.000, -0.1310, 0.0210 ,0.7810
1043.000, -0.2010, 0.1510 ,0.4010
1044.000, -0.1210, 0.5010 ,0.5910
1045.000, -0.6310, 0.2410 ,0.3610
1046.000, -0.2410, 0.1810 ,0.1610
1047.000, -0.5210, 0.6010 ,0.3910
1048.000, -0.6110, 0.3610 ,0.3610
1049.000, -0.6010, 0.2410 ,0.2910
1050.000, -0.8010, 0.7410 ,0.8910
1051.000, -0.3010, 0.1110 ,0.6510
1052.000, -0.9910, 0.9610 ,0.6310
1053.000, -0.7410, 0.6710 ,0.7810
1054.000, -0.8510, 0.8810 ,0.0910
1055.000, -0.1110, 0.0010 ,0.0010
1056.000, -0.4810, 0.5910 ,0.8510
1057.000, -0.9310, 0.7610 ,0.7110
1058.000, -0.5310, 0.0610 ,0.5510
1059.000, -0.7210, 0.5310 ,0.0210
1060.000, -0.9110, 0.4310 ,0.8410
1061.000, -0.0010, 0.6410 ,0.0510
1062.000, -0.3910, 0.4010 ,0.8810
1063.000, -0.7110, 0.8210 ,0.8810
1064.000, -0.8010, 0.1510 ,0.2210
1065.000, -0.6710, 0.2810 ,0.7710
1066.000, -0.3210, 0.7910 ,0.7210
1067.000, -0.2910, 0.4410 ,0.1310
1068.000, -0.6010, 0.7110 ,0.2910
1069.000, -0.5010, 0.5010 ,0.5610
1070.000, -0.1210, 0.6810 ,0.7210
1071.000, -0.1210, 0.1810 ,0.7010
1072.000, -0.4510, 0.7310 ,0.2710
1073.000, -0.6510, 0.2010 ,0.7010
1074.000, -0.7610, 0.6410 ,0.3110
1075.000, -0.9110, 0.3710 ,0.6510
1076.000, -0.5710, 0.2510 ,0.3010
1077.000, -0.4610, 0.3510 ,0.2910
1078.000, -0.3510, 0.5010 ,0.5710
1079.000, -0.5610, 0.8910 ,0.6410
1080.000, -0.0810, 0.6910 ,0.7210
1081.000, -0.6010, 0.8710 ,0.2010
1082.000, -0.6610, 0.6810 ,0.1710
1083.000, -0.8510, 0.0110 ,0.6410
1084.000, -0.6510, 0.6810 ,0.9510
1085.000, -0.4910, 0.3410 ,0.6910
1086.000, -0.8710, 0.5810 ,0.3610
1087.000, -0.0610, 0.5410 ,0.6510
1088.000, -0.8610, 0.2010 ,0.1010
1089.000, -0.5710, 0.9510 ,0.1910
1090.000, -0.7910, 0.4310 ,0.6710
1091.000, -0.5910, 0.4510 ,0.2010
1092.000, -0.3710, 0.4710 ,0.6010
1093.000, -0.5410, 0.0110 ,0.3410
1094.000, -0.7010, 0.6610 ,0.7110
1095.000, -0.3410, 0.2610 ,0.6710
1096.000, -0.0410, 0.7410 ,0.1210
1097.000, -0.5110, 0.1410 ,0.1610
1098.000, -0.4710, 0.4810 ,0.9810
1099.000, -0.7310, 0.9910 ,0.5610
1100.000, -0.7810, 0.6210 ,0.3910
1101.000, -0.6710, 0.0210 ,0.7510
1102.000, -0.8010, 0.5510 ,0.9810
1103.000, -0.3010, 0.2710 ,0.7210
1104.000, -0.3410, 0.2110 ,0.5010
1105.000, -0.9610, 0.3710 ,0.9310
1106.000, -0.0210, 0.1010 ,0.0910
1107.000, -0.1510, 0.2010 ,0.2210
1108.000, -0.7110, 0.6110 ,0.1010
1109.000, -0.8110, 0.4010 ,0.2110
1110.000, -0.1610, 0.6010 ,0.7910
1111.000, -0.3210, 0.1610 ,0.6810
1112.000, -0.5910, 0.0310 ,0.8410
1113.000, -0.3310, 0.2610 ,0.4010
