207.000, 0.9910, -0.2710 ,-0.6610
208.000, 0.0410, -0.8910 ,-0.5310
209.000, 0.3410, -0.8610 ,-0.7310
210.000, 0.1510, -0.7310 ,-0.8910
211.000, 0.2210, -0.2610 ,-0.9910
212.000, 0.5610, -0.5910 ,-0.1210
213.000, 0.8010, -0.8810 ,-0.5910
214.000, 0.1310, -0.9610 ,-0.8310
215.000, 0.8110, -0.9710 ,-0.3410
216.000, 0.5410, -0.6910 ,-0.7610
217.000, 0.5310, -0.8410 ,-0.6110
218.000, 0.5410, -0.1310 ,-0.7010
219.000, 0.9110, -0.0310 ,-0.2310
220.000, 0.9710, -0.6610 ,-0.4510
221.000, 0.3910, -0.7710 ,-0.5210
222.000, 0.5910, -0.3310 ,-0.8710
223.000, 0.5810, -0.3510 ,-0.0310
224.000, 0.3610, -0.8510 ,-0.4510
225.000, 0.4010, -0.5010 ,-0.5110
226.000, 0.0910, -0.3210 ,-0.7810
227.000, 0.4210, -0.8710 ,-0.1610
228.000, 0.7510, -0.7210 ,-0.6710
229.000, 0.6510, -0.8810 ,-0.9110
230.000, 0.6410, -0.0410 ,-0.8510
231.000, 0.7510, -0.4310 ,-0.9610
232.000, 0.3910, -0.8910 ,-0.8710
233.000, 0.0210, -0.6010 ,-0.6410
234.000, 0.1910, -0.0610 ,-0.3310
235.000, 0.7710, -0.1310 ,-0.4510
236.000, 0.9610, -0.8810 ,-0.5710
237.000, 0.5710, -0.8310 ,-0.4410
238.000, 0.3110, -0.0910 ,-0.5010
239.000, 0.6010, -0.5510 ,-0.0810
240.000, 0.4610, -0.9310 ,-0.9410
241.000, 0.3110, -0.5110 ,-0.3010
242.000, 0.2110, -0.1310 ,-0.5410
243.000, 0.6110, -0.6710 ,-0.9810
244.000, 0.0310, -0.8410 ,-0.1610
245.000, 0.0210, -0.8310 ,-0.7710
246.000, 0.9410, -0.1810 ,-0.2510
247.000, 0.1510, -0.2410 ,-0.0710
248.000, 0.7910, -0.6710 ,-0.8110
249.000, 0.9310, -0.4310 ,-0.4310
250.000, 0.0810, -0.5810 ,-0.4710
251.000, 0.0110, -0.6410 ,-0.4910
252.000, 0.7410, -0.5810 ,-0.6410
253.000, 0.5510, -0.6010 ,-0.0910
254.000, 0.3410, -0.6410 ,-0.8210
255.000, 0.4410, -0.6610 ,-0.3010
256.000, 0.7210, -0.3710 ,-0.7610
257.000, 0.9610, -0.8410 ,-0.9410
258.000, 0.6210, -0.5710 ,-0.5610
259.000, 0.3410, -0.2510 ,-0.5310
260.000, 0.2810, -0.5110 ,-0.7210
261.000, 0.3010, -0.0910 ,-0.3310
262.000, 0.7210, -0.6510 ,-0.7810
263.000, 0.2610, -0.5010 ,-0.0910
264.000, 0.1810, -0.2510 ,-0.3410
265.000, 0.6910, -0.5810 ,-0.1710
266.000, 0.9910, -0.4610 ,-0.0610
267.000, 0.8310, -0.1910 ,-0.2910
268.000, 0.3310, -0.6610 ,-0.8710
269.000, 0.8310, -0.8610 ,-0.1310
270.000, 0.2110, -0.8410 ,-0.4310
271.000, 0.2610, -0.7610 ,-0.4510
272.000, 0.7710, -0.9510 ,-0.8010
273.000, 0.0110, -0.9110 ,-0.2010
274.000, 0.0510, -0.1510 ,-0.7710
275.000, 0.7510, -0.6410 ,-0.8410
276.000, 0.3910, -0.8410 ,-0.7210
277.000, 0.5310, -0.8110 ,-0.8810
278.000, 0.1910, -0.4210 ,-0.0510
279.000, 0.6110, -0.2210 ,-0.7810
280.000, 0.5710, -0.9610 ,-0.1610
281.000, 0.6410, -0.4410 ,-0.5810
282.000, 0.5310, -0.8510 ,-0.2210
283.000, 0.9510, -0.8510 ,-0.8910
284.000, 0.8610, -0.2210 ,-0.1010
285.000, 0.1210, -0.8110 ,-0.9110
286.000, 0.7810, -0.9810 ,-0.1510
287.000, 0.9210, -0.6810 ,-0.0810
288.000, 0.4510, -0.6410 ,-0.6310
289.000, 0.3810, -0.1710 ,-0.6810
290.000, 0.6710, -0.4110 ,-0.6510
291.000, 0.8910, -0.5810 ,-0.7010
292.000, 0.0610, -0.5110 ,-0.6510
293.000, 0.4610, -0.9010 ,-0.7210
294.000, 0.1710, -0.5410 ,-0.3410
295.000, 0.8110, -0.4310 ,-0.8410
296.000, 0.4310, -0.1910 ,-0.0610
297.000, 0.0210, -0.6710 ,-0.1610
298.000, 0.6710, -0.9010 ,-0.0210
299.000, 0.9010, -0.4710 ,-0.7010
300.000, 0.5310, -0.7510 ,-0.4210
301.000, 0.5010, -0.3910 ,-0.1810
302.000, 0.2310, -0.6110 ,-0.0210
303.000, 0.6910, -0.6610 ,-0.9110
304.000, 0.3010, -0.7210 ,-0.6210
305.000, 0.5110, -0.3610 ,-0.7810
306.000, 0.3910, -0.0210 ,-0.8710
307.000, 0.1110, -0.5710 ,-0.6310
308.000, 0.0210, -0.1010 ,-0.2310
309.000, 0.3210, -0.2510 ,-0.7710
310.000, 0.3110, -0.6110 ,-0.6610
311.000, 0.6910, -0.7210 ,-0.5210
312.000, 0.1010, -0.1510 ,-0.2610
313.000, 0.2610, -0.6110 ,-0.9610
314.000, 0.5310, -0.4410 ,-0.7010
315.000, 0.1310, -0.7110 ,-0.5410
316.000, 0.1410, -0.2510 ,-0.6410
317.000, 0.3810, -0.5810 ,-0.4610
318.000, 0.0710, -0.4610 ,-0.0610
319.000, 0.2310, -0.4510 ,-0.5510
320.000, 0.0310, -0.7710 ,-0.5810
321.000, 0.2410, -0.5010 ,-0.5210
322.000, 0.2810, -0.0510 ,-0.8310
323.000, 0.4910, -0.2910 ,-0.9610
324.000, 0.7610, -0.9110 ,-0.3210
