343.000, -0.1010, 0.6910 ,0.7910
344.000, -0.6110, 0.6110 ,0.4010
345.000, -0.6510, 0.1110 ,0.6310
346.000, -0.1810, 0.6910 ,0.2510
347.000, -0.6510, 0.7210 ,0.9010
348.000, -0.4110, 0.7010 ,0.8810
349.000, -0.2210, 0.7010 ,0.4610
350.000, -0.9110, 0.5910 ,0.8610
351.000, -0.8010, 0.7110 ,0.6510
352.000, -0.3210, 0.8210 ,0.9410
353.000, -0.0910, 0.2210 ,0.6310
354.000, -0.1710, 0.6410 ,0.5810
355.000, -0.2510, 0.6910 ,0.5210
356.000, -0.0010, 0.0610 ,0.2410
357.000, -0.6110, 0.0810 ,0.8710
358.000, -0.1210, 0.3810 ,0.6610
359.000, -0.1810, 0.2110 ,0.4410
360.000, -0.2410, 0.2410 ,0.9110
361.000, -0.7410, 0.6410 ,0.8610
362.000, -0.0610, 0.3410 ,0.6910
363.000, -0.5210, 0.2510 ,0.2910
364.000, -0.6610, 0.3210 ,0.3810
365.000, -0.6410, 0.1310 ,0.0910
366.000, -0.9510, 0.9510 ,0.4310
367.000, -0.3010, 0.9910 ,0.8110
368.000, -0.7610, 0.8410 ,0.2810
369.000, -0.0410, 0.3910 ,0.9410
370.000, -0.7510, 0.6410 ,0.3410
371.000, -0.0310, 0.8710 ,0.7810
372.000, -0.1510, 0.9810 ,0.0310
373.000, -0.2110, 0.0310 ,0.6310
374.000, -0.1910, 0.1810 ,0.0610
375.000, -0.3210, 0.2310 ,0.3010
376.000, -0.4910, 0.6310 ,0.4710
377.000, -0.7810, 0.8510 ,0.8910
378.000, -0.4710, 0.1710 ,0.6310
379.000, -0.4310, 0.4110 ,0.3810
380.000, -0.4010, 0.0910 ,0.4210
381.000, -0.9810, 0.3010 ,0.7010
382.000, -0.3210, 0.9710 ,0.5610
383.000, -0.8110, 0.7510 ,0.3610
384.000, -0.7210, 0.4310 ,0.3910
385.000, -0.9810, 0.4610 ,0.8010
386.000, -0.5110, 0.9410 ,0.3010
387.000, -0.7910, 0.6810 ,0.5710
388.000, -0.6710, 0.8210 ,0.0710
389.000, -0.3910, 0.8810 ,0.0710
390.000, -0.2110, 0.7410 ,0.1310
391.000, -0.0110, 0.8810 ,0.4910
392.000, -0.4610, 0.0610 ,0.4010
393.000, -0.1710, 0.7910 ,0.2610
394.000, -0.6710, 0.7910 ,0.8210
395.000, -0.4510, 0.5810 ,0.5310
396.000, -0.0610, 0.6010 ,0.8510
397.000, -0.6910, 0.2010 ,0.3610
398.000, -0.5610, 0.4810 ,0.1210
399.000, -0.0910, 0.7910 ,0.5110
400.000, -0.8810, 0.2910 ,0.3110
401.000, -0.4710, 0.7310 ,0.6610
402.000, -0.1310, 0.5710 ,0.9210
403.000, -0.8210, 0.4610 ,0.4410
404.000, -0.7910, 0.1810 ,0.6910
405.000, -0.5410, 0.1910 ,0.6010
406.000, -0.1410, 0.3710 ,0.1710
407.000, -0.3910, 0.3510 ,0.0910
408.000, -0.0710, 0.4210 ,0.7110
409.000, -0.8810, 0.6510 ,0.0310
410.000, -0.2310, 0.7710 ,0.5910
411.000, -0.4010, 0.9210 ,0.8010
412.000, -0.8210, 0.4910 ,0.6610
413.000, -0.8310, 0.5810 ,0.7710
414.000, -0.5310, 0.2010 ,0.3810
415.000, -0.9610, 0.6010 ,0.3110
416.000, -0.6510, 0.3110 ,0.8210
417.000, -0.1910, 0.6410 ,0.6110
418.000, -0.7710, 0.5110 ,0.6610
419.000, -0.0010, 0.7610 ,0.9110
420.000, -0.0910, 0.3510 ,0.7410
421.000, -0.2510, 0.5110 ,0.5510
422.000, -0.6810, 0.5910 ,0.9410
423.000, -0.9710, 0.9410 ,0.4410
424.000, -0.5310, 0.0010 ,0.1810
425.000, -0.7610, 0.7810 ,0.0010
426.000, -0.3910, 0.5610 ,0.8310
427.000, -0.1310, 0.6510 ,0.9710
428.000, -0.1310, 0.0510 ,0.4610
429.000, -0.3210, 0.0210 ,0.6210
430.000, -0.6810, 0.2410 ,0.3110
431.000, -0.7410, 0.4910 ,0.7410
432.000, -0.8610, 0.5110 ,0.4410
433.000, -0.6710, 0.7810 ,0.3810
434.000, -0.9010, 0.7610 ,0.1210
435.000, -0.9810, 0.4910 ,0.6610
436.000, -0.1210, 0.3110 ,0.7610
437.000, -0.6810, 0.8210 ,0.6710
438.000, -0.8110, 0.2210 ,0.3010
439.000, -0.4710, 0.4110 ,0.3710
440.000, -0.7610, 0.0610 ,0.3310
441.000, -0.7710, 0.3710 ,0.8110
442.000, -0.9810, 0.5610 ,0.3410
443.000, -0.5210, 0.8110 ,0.6010
