4419.000, -0.7310, 0.3310 ,0.0710
4420.000, -0.5510, 0.8810 ,0.6410
4421.000, -0.0610, 0.4810 ,0.2410
4422.000, -0.3910, 0.1610 ,0.8410
4423.000, -0.8810, 0.8510 ,0.9010
4424.000, -0.2110, 0.7010 ,0.4010
4425.000, -0.1010, 0.5310 ,0.0110
4426.000, -0.5410, 0.8610 ,0.7210
4427.000, -0.4110, 0.6610 ,0.7210
4428.000, -0.3510, 0.7310 ,0.1410
4429.000, -0.8810, 0.0610 ,0.9510
4430.000, -0.3910, 0.6410 ,0.2910
4431.000, -0.6410, 0.0210 ,0.6410
4432.000, -0.0010, 0.5110 ,0.7110
4433.000, -0.8610, 0.0210 ,0.0910
4434.000, -0.3010, 0.2410 ,0.0310
4435.000, -0.8110, 0.5410 ,0.1610
4436.000, -0.5410, 0.0410 ,0.1610
4437.000, -0.9910, 0.7210 ,0.3810
4438.000, -0.8610, 0.5210 ,0.7610
4439.000, -0.2710, 0.1210 ,0.2410
4440.000, -0.2010, 0.2110 ,0.4110
4441.000, -0.2510, 0.2510 ,0.2710
4442.000, -0.2510, 0.3410 ,0.8610
4443.000, -0.3310, 0.0010 ,0.5810
4444.000, -0.5910, 0.5910 ,0.6310
4445.000, -0.2810, 0.8110 ,0.7910
4446.000, -0.8510, 0.3410 ,0.1010
4447.000, -0.5910, 0.6710 ,0.6810
4448.000, -0.0310, 0.2610 ,0.9010
4449.000, -0.7710, 0.2410 ,0.5410
4450.000, -0.7310, 0.2610 ,0.4210
4451.000, -0.7010, 0.7810 ,0.5110
4452.000, -0.6010, 0.2110 ,0.5810
4453.000, -0.4810, 0.3710 ,0.1110
4454.000, -0.5910, 0.4610 ,0.0010
4455.000, -0.5510, 0.5910 ,0.6710
4456.000, -0.4710, 0.7710 ,0.6110
4457.000, -0.6910, 0.9110 ,0.1510
4458.000, -0.7610, 0.5810 ,0.8810
4459.000, -0.2710, 0.7310 ,0.2910
4460.000, -0.0010, 0.4710 ,0.3010
4461.000, -0.4610, 0.3410 ,0.4510
4462.000, -0.4210, 0.4710 ,0.4510
4463.000, -0.0110, 0.4510 ,0.5310
4464.000, -0.5710, 0.3210 ,0.3710
4465.000, -0.1910, 0.5510 ,0.4910
4466.000, -0.5310, 0.5110 ,0.8510
4467.000, -0.8910, 0.6710 ,0.7310
4468.000, -0.0910, 0.3710 ,0.1710
4469.000, -0.0510, 0.3610 ,0.6210
4470.000, -0.8010, 0.9810 ,0.6410
4471.000, -0.2710, 0.9510 ,0.2510
4472.000, -0.7010, 0.0510 ,0.6910
