12.000, 0.5810, -0.7510 ,-0.9210
13.000, 0.9010, -0.3810 ,-0.0210
14.000, 0.0010, -0.1410 ,-0.0510
15.000, 0.2310, -0.7010 ,-0.7310
16.000, 0.8810, -0.8610 ,-0.7710
17.000, 0.7510, -0.2910 ,-0.1710
18.000, 0.9310, -0.7410 ,-0.3110
19.000, 0.8110, -0.5410 ,-0.9410
20.000, 0.5310, -0.2610 ,-0.1010
21.000, 0.4310, -0.1510 ,-0.7810
22.000, 0.1310, -0.5210 ,-0.5910
23.000, 0.8410, -0.8510 ,-0.7710
24.000, 0.9510, -0.6110 ,-0.7110
25.000, 0.3510, -0.8710 ,-0.6510
26.000, 0.1110, -0.9410 ,-0.1010
27.000, 0.1610, -0.9210 ,-0.4710
28.000, 0.7710, -0.4410 ,-0.5410
29.000, 0.5010, -0.3110 ,-0.9410
30.000, 0.2410, -0.4710 ,-0.0810
31.000, 0.8810, -0.0210 ,-0.6610
32.000, 0.0510, -0.7310 ,-0.0810
33.000, 0.2710, -0.0810 ,-0.6310
34.000, 0.2310, -0.5510 ,-0.6010
35.000, 0.4210, -0.1710 ,-0.9910
36.000, 0.4510, -0.4210 ,-0.7110
37.000, 0.7710, -0.8610 ,-0.7410
38.000, 0.9710, -0.5910 ,-0.2110
39.000, 0.7810, -0.2510 ,-0.4310
40.000, 0.7910, -0.4710 ,-0.1510
41.000, 0.3210, -0.1110 ,-0.4610
42.000, 0.7210, -0.7010 ,-0.8710
43.000, 0.5210, -0.0710 ,-0.8610
44.000, 0.8610, -0.2610 ,-0.1710
45.000, 0.3710, -0.5510 ,-0.9510
46.000, 0.6610, -0.1510 ,-0.6610
47.000, 0.1610, -0.7710 ,-0.0310
48.000, 0.4710, -0.8410 ,-0.4310
49.000, 0.8910, -0.8910 ,-0.4910
50.000, 0.7610, -0.4010 ,-0.1810
51.000, 0.8710, -0.3710 ,-0.3110
52.000, 0.3710, -0.6310 ,-0.5610
53.000, 0.0410, -0.0610 ,-0.5110
54.000, 0.5810, -0.9010 ,-0.6710
55.000, 0.0110, -0.7210 ,-0.8910
56.000, 0.6610, -0.2610 ,-0.0310
57.000, 0.6310, -0.8710 ,-0.7410
58.000, 0.8710, -0.8110 ,-0.4610
59.000, 0.7010, -0.7810 ,-0.4410
60.000, 0.2710, -0.1010 ,-0.8210
61.000, 0.3510, -0.9210 ,-0.1610
62.000, 0.0010, -0.9510 ,-0.8610
63.000, 0.1410, -0.2610 ,-0.8010
64.000, 0.3310, -0.2210 ,-0.3310
65.000, 0.1810, -0.4010 ,-0.5510
66.000, 0.5210, -0.8010 ,-0.3610
67.000, 0.1610, -0.7110 ,-0.3310
68.000, 0.0610, -0.9010 ,-0.3410
69.000, 0.0510, -0.5110 ,-0.1510
70.000, 0.1510, -0.9210 ,-0.7510
71.000, 0.7510, -0.7310 ,-0.3110
72.000, 0.3510, -0.6710 ,-0.9410
73.000, 0.5210, -0.9810 ,-0.0510
74.000, 0.0110, -0.6910 ,-0.4910
75.000, 0.7710, -0.0910 ,-0.8810
76.000, 0.4010, -0.6110 ,-0.0910
77.000, 0.1910, -0.3310 ,-0.0710
78.000, 0.6710, -0.5610 ,-0.5610
79.000, 0.3910, -0.8010 ,-0.8410
80.000, 0.4510, -0.8910 ,-0.5210
81.000, 0.2210, -0.6710 ,-0.3510
82.000, 0.9310, -0.7810 ,-0.2310
83.000, 0.8910, -0.4410 ,-0.8110
84.000, 0.4810, -0.9710 ,-0.3110
85.000, 0.8810, -0.8610 ,-0.0010
86.000, 0.8810, -0.6010 ,-0.7510
87.000, 0.0110, -0.3410 ,-0.9310
88.000, 0.7110, -0.1910 ,-0.7210
89.000, 0.5510, -0.0310 ,-0.4310
90.000, 0.0310, -0.7410 ,-0.2310
91.000, 0.6510, -0.5510 ,-0.9110
92.000, 0.1510, -0.4010 ,-0.0910
93.000, 0.4810, -0.7910 ,-0.8810
94.000, 0.7210, -0.3810 ,-0.8510
95.000, 0.4410, -0.5810 ,-0.2410
96.000, 0.1610, -0.9410 ,-0.1610
97.000, 0.0710, -0.0210 ,-0.3010
98.000, 0.4110, -0.6110 ,-0.1210
99.000, 0.6010, -0.1110 ,-0.2610
100.000, 0.9210, -0.4910 ,-0.6410
101.000, 0.1410, -0.1510 ,-0.8710
102.000, 0.1710, -0.5010 ,-0.5110
103.000, 0.1510, -0.6710 ,-0.2010
104.000, 0.9510, -0.5010 ,-0.4010
105.000, 0.3310, -0.8310 ,-0.0510
106.000, 0.9710, -0.4610 ,-0.5110
107.000, 0.5510, -0.3110 ,-0.2110
108.000, 0.9210, -0.8610 ,-0.0810
109.000, 0.8710, -0.2510 ,-0.9410
110.000, 0.6110, -0.9510 ,-0.3810
111.000, 0.4310, -0.0710 ,-0.5210
112.000, 0.1110, -0.8610 ,-0.1610
113.000, 0.0410, -0.0310 ,-0.0210
114.000, 0.2410, -0.1910 ,-0.5510
115.000, 0.8310, -0.3310 ,-0.4910
116.000, 0.5710, -0.9810 ,-0.5010
117.000, 0.9910, -0.1310 ,-0.8410
118.000, 0.8410, -0.5910 ,-0.0310
119.000, 0.2910, -0.0610 ,-0.4010
120.000, 0.1510, -0.6210 ,-0.1110
121.000, 0.8710, -0.5510 ,-0.4510
122.000, 0.7210, -0.2110 ,-0.6810
123.000, 0.6810, -0.4610 ,-0.5310
124.000, 0.5310, -0.1910 ,-0.7810
125.000, 0.2010, -0.3910 ,-0.5910
126.000, 0.9410, -0.3910 ,-0.7210
127.000, 0.6010, -0.1810 ,-0.3410
128.000, 0.1610, -0.9410 ,-0.6410
129.000, 0.6010, -0.0210 ,-0.3310
130.000, 0.4410, -0.4310 ,-0.5810
131.000, 0.1510, -0.2810 ,-0.9210
132.000, 0.3810, -0.0910 ,-0.6210
133.000, 0.1610, -0.8710 ,-0.8510
134.000, 0.5110, -0.8410 ,-0.7410
135.000, 0.0810, -0.3510 ,-0.8010
136.000, 0.9210, -0.9710 ,-0.7510
137.000, 0.7910, -0.3610 ,-0.6610
138.000, 0.8510, -0.6910 ,-0.0410
139.000, 0.6310, -0.8310 ,-0.5910
140.000, 0.7810, -0.0410 ,-0.3910
141.000, 0.3310, -0.9810 ,-0.4910
142.000, 0.9010, -0.0910 ,-0.8010
143.000, 0.8510, -0.2310 ,-0.7010
144.000, 0.6910, -0.8110 ,-0.8610
145.000, 0.2110, -0.1510 ,-0.3310
146.000, 0.8410, -0.3310 ,-0.4210
147.000, 0.9510, -0.2410 ,-0.6910
148.000, 0.9010, -0.2610 ,-0.6510
149.000, 0.8310, -0.1310 ,-0.7310
150.000, 0.7710, -0.2710 ,-0.6910
151.000, 0.4010, -0.5110 ,-0.4510
152.000, 0.6110, -0.2310 ,-0.4710
153.000, 0.6310, -0.4110 ,-0.9110
154.000, 0.6510, -0.2610 ,-0.5810
155.000, 0.3610, -0.7210 ,-0.8310
156.000, 0.4310, -0.3910 ,-0.8910
157.000, 0.6110, -0.8110 ,-0.3710
158.000, 0.2410, -0.3610 ,-0.7310
159.000, 0.9310, -0.8510 ,-0.4110
160.000, 0.6310, -0.4510 ,-0.5410
161.000, 0.9310, -0.0310 ,-0.8710
162.000, 0.0610, -0.9210 ,-0.8410
163.000, 0.5910, -0.4410 ,-0.0310
164.000, 0.0410, -0.6110 ,-0.0510
165.000, 0.1510, -0.7410 ,-0.2710
166.000, 0.1510, -0.2410 ,-0.1610
167.000, 0.6910, -0.7010 ,-0.1510
168.000, 0.0510, -0.0510 ,-0.0310
169.000, 0.7810, -0.9310 ,-0.8510
170.000, 0.6310, -0.8210 ,-0.8510
171.000, 0.3210, -0.0710 ,-0.9610
172.000, 0.6110, -0.8410 ,-0.0810
173.000, 0.3710, -0.6110 ,-0.3910
174.000, 0.7710, -0.7610 ,-0.5810
175.000, 0.7210, -0.7710 ,-0.6510
176.000, 0.5510, -0.0110 ,-0.3510
177.000, 0.3710, -0.5610 ,-0.2510
178.000, 0.6210, -0.2510 ,-0.0910
179.000, 0.1710, -0.1910 ,-0.0810
